"","conflict_id","year","incompatibility","intensity_level","peripheral","duration","country","duration2","ep_end","Tonnage_mt_Combined","Tonnage_mt_emergency","Tonnage_mt_development","Value_Combined","Value_emergency","Value_development","commodities_Combined","commodities_emergency","commodities_development","partners_Combined","partners_emergency","partners_development","Value","Tonnage_mt","binary_emergency","n","frac_emergency","sum_tonnage_emergency","instrument_emergency","Value_t1","Tonnage_mt_t1","t1_commodities","sum_tonnage_t1","wheat_binary","n_partners_emergency","n_partners_development","inflation_adjustment","bd_best","lagged_deaths","population","gdp_pc","current_polity","democracy","lootable","Diamonds","Drugs","guarantee","rugged_terrain","forest_cover"
"850",352,2009,1,2,1,4,"Sri Lanka",5,1,NA,38.55,0,NA,33619325.9136329,0,NA,"lentils, vegetable oil, wheat",NA,NA,"WFP",NA,33619325.9136329,38.55,1,29,0.310344827586207,1919.76,595.787586206897,0,0,NA,14.3,1,1,0,1.17027151099746,10165,8262,16.8173992418747,2090.401826,5,FALSE,1,1,0,FALSE,65.144416809082,64.6123733520508
"851",353,2015,2,1,0,0,"Cameroon",1,0,NA,11.95,0,NA,19389354.9483636,0,NA,"corn-soy blend,
rice, vegetable
oil, yellow split
peas",NA,NA,"WFP EMOP",NA,19389354.9483636,11.95,1,29,0.448275862068966,711.16,318.795862068966,0,0,NA,0,0,1,0,1.05948127668537,712,0,16.9638938731644,1327.503017,-4,FALSE,0,0,0,FALSE,45.2676391601562,60.4952125549316
"852",353,2016,2,1,0,1,"Cameroon",2,0,NA,17.22,0,NA,29921213.2257779,0,NA,"na,na",NA,NA,"UNICEF,WFP",NA,29921213.2257779,17.22,1,29,0.448275862068966,1388.714,622.526965517241,0,0,NA,0,0,2,0,1.04622187346466,32,712,16.9904988192533,1364.33011,-4,FALSE,0,0,0,FALSE,45.2676391601562,60.4952125549316
"853",353,2017,2,1,0,2,"Cameroon",3,1,NA,17.01,0,NA,24264362.1289418,0,NA,"na,na",NA,NA,"UNICEF,WFP",NA,24264362.1289418,17.01,1,29,0.448275862068966,1129.763,506.445482758621,0,0,NA,0,0,2,0,1.02438761536819,63,32,17.0168757628795,1425.107818,-4,FALSE,0,0,0,FALSE,45.2676391601562,60.4952125549316
"854",354,1991,1,1,1,7,"Turkey",8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304,0,17.8199411711709,2735.707864,9,TRUE,1,1,1,FALSE,261.334686279297,59.3594970703125
"855",354,1992,1,2,1,8,"Turkey",9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1518,304,17.8363690981713,2842.369876,9,TRUE,1,1,1,FALSE,261.334686279297,59.3594970703125
"856",354,1993,1,2,1,9,"Turkey",10,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2117,1518,17.8524696923454,3180.187801,8,TRUE,1,1,1,FALSE,261.334686279297,59.3594970703125
"857",354,1994,1,2,1,10,"Turkey",11,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3980,2117,17.8684114741475,2270.337523,8,TRUE,1,1,1,FALSE,261.334686279297,59.3594970703125
"858",354,1995,1,2,1,11,"Turkey",12,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3076,3980,17.8843057640294,2897.866491,8,TRUE,1,1,1,FALSE,261.334686279297,59.3594970703125
"859",354,1996,1,2,1,12,"Turkey",13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3464,3076,17.9001966604014,3053.947025,8,TRUE,1,1,1,FALSE,261.334686279297,59.3594970703125
"860",354,1997,1,2,1,13,"Turkey",14,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4292,3464,17.9160453875522,3144.385859,7,TRUE,1,1,1,FALSE,261.334686279297,59.3594970703125
"861",354,1998,1,2,1,14,"Turkey",15,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1952,4292,17.9317743946924,4496.49682,7,TRUE,1,1,1,FALSE,261.334686279297,59.3594970703125
"862",354,1999,1,2,1,15,"Turkey",16,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1390,1952,17.9472696679481,4108.123199,7,TRUE,1,1,1,FALSE,261.334686279297,59.3594970703125
"863",354,2000,1,1,1,16,"Turkey",17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174,1390,17.9624506379795,4316.548907,7,TRUE,1,1,1,FALSE,261.334686279297,59.3594970703125
"864",354,2001,1,1,1,17,"Turkey",18,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,130,174,17.977392935815,3119.56579,7,TRUE,1,1,1,FALSE,261.334686279297,59.3594970703125
"865",354,2002,1,1,1,18,"Turkey",19,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,130,17.9921317461899,3659.939868,7,TRUE,1,1,1,FALSE,261.334686279297,59.3594970703125
"866",354,2003,1,1,1,19,"Turkey",20,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,79,51,18.0065189591382,4718.199808,7,TRUE,1,1,1,FALSE,261.334686279297,59.3594970703125
"867",354,2004,1,1,1,20,"Turkey",21,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183,79,18.0203662983786,6040.607698,7,TRUE,1,1,1,FALSE,261.334686279297,59.3594970703125
"868",354,2005,1,1,1,21,"Turkey",22,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330,183,18.0335976810619,7384.251628,7,TRUE,1,1,1,FALSE,261.334686279297,59.3594970703125
"869",354,2006,1,1,1,22,"Turkey",23,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,210,330,18.0460863441508,8035.377338,7,TRUE,1,1,1,FALSE,261.334686279297,59.3594970703125
"870",354,2007,1,1,1,23,"Turkey",24,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,458,210,18.0580142866915,9711.873594,7,TRUE,1,1,1,FALSE,261.334686279297,59.3594970703125
"871",354,2008,1,1,1,24,"Turkey",25,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,513,458,18.069968047581,10854.17225,7,TRUE,1,1,1,FALSE,261.334686279297,59.3594970703125
"872",354,2009,1,1,1,25,"Turkey",26,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,133,513,18.0827069665829,9038.52015,7,TRUE,1,1,1,FALSE,261.334686279297,59.3594970703125
"873",354,2010,1,1,1,26,"Turkey",27,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327,133,18.0967078954864,10672.38925,7,TRUE,1,1,1,FALSE,261.334686279297,59.3594970703125
"874",354,2011,1,1,1,27,"Turkey",28,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,603,327,18.1120319036557,11335.51051,9,TRUE,1,1,1,FALSE,261.334686279297,59.3594970703125
"875",354,2012,1,1,1,28,"Turkey",29,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,811,603,18.1283614830088,11707.25971,9,TRUE,1,1,1,FALSE,261.334686279297,59.3594970703125
"876",354,2013,1,1,1,29,"Turkey",30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,811,18.1453035088546,12519.39143,9,TRUE,1,1,1,FALSE,261.334686279297,59.3594970703125
"877",354,2015,1,1,1,0,"Turkey",1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,907,30,18.1789837495364,10948.72461,3,FALSE,1,1,1,FALSE,261.334686279297,59.3594970703125
"878",354,2016,1,2,1,1,"Turkey",2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1064,907,18.1953062559485,10820.63384,-4,FALSE,1,1,1,FALSE,261.334686279297,59.3594970703125
"879",354,2017,1,1,1,2,"Turkey",3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,714,1064,18.2112168480367,10513.64843,-4,FALSE,1,1,1,FALSE,261.334686279297,59.3594970703125
"880",354,2018,1,1,1,3,"Turkey",4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,889,714,18.2261212967148,9370.176355,-4,FALSE,1,1,1,FALSE,261.334686279297,59.3594970703125
"881",354,2019,1,1,1,4,"Turkey",5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535,889,18.2395139002206,9042.492983,NA,NA,1,1,1,FALSE,261.334686279297,59.3594970703125
"882",360,2018,2,1,0,0,"Burkina Faso",1,0,NA,0.81,2.02,NA,910965,13472668,NA,"na","na,na,na",NA,"WFP","ACDI/VOCA,CRS,WFP",14383633,2.83,1,29,0.310344827586207,1209.882,375.480620689655,0,0,NA,0,0,1,3,1,79,0,16.7987417678102,820.1607938,6,TRUE,0,0,0,FALSE,18.62082862854,58.5539131164551
"883",360,2019,2,1,0,1,"Burkina Faso",2,0,NA,0,1.81,NA,0,11163523.5000482,NA,NA,"na,na",NA,NA,"ACDI/ VOCA13,World Food Programme (WFP)",11163523.5000482,1.81,0,29,0.310344827586207,1315.526,408.266689655172,0,0,NA,0,0,0,2,0.982211439103084,271,79,16.8271839933359,774.8396902,NA,NA,0,0,0,FALSE,18.62082862854,58.5539131164551
"884",363,1996,1,1,1,0,"Ethiopia",1,1,NA,36.25,54.94,NA,25640823.871062,45585358.8291983,NA,"wheat,vo","vo,wheat,bulgur,rice,vo,wheat,csb,vo,wheat,wheat,corn,sorghum,vo,wheat,corn,vo,wheat,vo,wheat",NA,"WFPIPRO ","CARE,CRS,EOC,FHI,REST,SCF,WFP,WVRD",71226182.7002603,91.19,1,29,0.862068965517241,824.79,711.025862068965,0,0,NA,469.945,1,1,8,1.60080061626733,25,0,17.8910719830335,145.1669037,1,FALSE,1,0,1,FALSE,121.077484130859,92.901969909668
"885",364,1991,1,1,1,1,"India",2,0,210213,NA,NA,208193887.576499,NA,NA,"food",NA,NA,"PVO and WFP",NA,NA,208193887.576499,210.213,NA,29,0.0344827586206897,NA,NA,0,0,NA,1581,0,0,0,1.84405569155447,330,0,20.6081615703074,303.0556053,8,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"886",364,1992,1,1,1,2,"India",3,0,249803,NA,NA,202995779.234899,NA,NA,"csb, vegetable oil, bulgur",NA,NA,"CARE, CRS  ",NA,NA,202995779.234899,249.803,NA,29,0.0344827586206897,NA,NA,0,0,NA,1740.15,0,0,0,1.78962226049771,265,330,20.6281933464917,316.9539279,8,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"887",364,1993,1,1,1,3,"India",4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,29,0.0344827586206897,NA,NA,0,0,NA,1814.695,0,0,0,1.73800945953741,846,265,20.6478996920868,301.1590042,8,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"888",364,1994,1,1,1,4,"India",5,0,244333,NA,NA,199342013.252269,NA,NA,"corn soya blend. vegetabla oil, bulgur",NA,NA,"CARE, Catholic Relief Services. World Food Program",NA,NA,199342013.252269,244.333,NA,29,0.0344827586206897,NA,NA,0,0,NA,1031.2,0,0,0,1.69403890481813,958,846,20.667332140951,346.1029503,8,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"889",364,1995,1,1,1,5,"India",6,0,NA,0,226.22,NA,0,169825280.335953,NA,NA,"csb,vegoil,bulgur,csb,vegoil,csb,peas,sfb,vegoil",NA,NA,"CARE,CIS,NFP",169825280.335953,226.22,0,29,0.0344827586206897,1075.435,37.0839655172414,0,0,NA,500.7,0,0,3,1.64781089357979,687,958,20.6865215464458,373.76648,8,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"890",364,1996,1,1,1,6,"India",7,0,NA,0,244.05,NA,0,196683488.278117,NA,NA,"csb,vo  ,bulgur,csb,vo,csb,vo",NA,NA,"CARE,CRS,WFP",196683488.278117,244.05,0,29,0.0344827586206897,824.79,28.4410344827586,0,0,NA,469.945,0,0,3,1.60080061626733,489,687,20.7054737350489,399.9500768,8,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"891",364,1997,1,1,1,7,"India",8,0,NA,0,214.9,NA,0,146586393.39376,NA,NA,"csb, veg. oil,bulgur, veg. oil, csb,csb, veg. oil",NA,NA,"CARE,CRS,WFP",146586393.39376,214.9,0,29,0.0344827586206897,781.36,26.9434482758621,0,0,NA,732.08,0,0,3,1.56423558116597,533,489,20.7241654621623,415.493797,8,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"892",364,1998,1,1,1,8,"India",9,0,NA,0,200.17,NA,0,151497638.617862,NA,NA,"csb, veg. oil,bulgur, veg. oil, csb,csb",NA,NA,"CARE*,CRS*,WFP*",151497638.617862,200.17,0,29,0.0344827586206897,901.75,31.0948275862069,0,0,NA,1015.77,0,0,3,1.54040539849701,576,533,20.7425620428957,413.2989342,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"893",364,1999,1,1,1,9,"India",10,0,NA,0,277.2,NA,0,192794979.216858,NA,NA,"csb, veg. oil,bulgur, veg. oil, csb,csb, veg. oil",NA,NA,"CARE*,CRS*,WFP",192794979.216858,277.2,0,29,0.0344827586206897,669.386,23.082275862069,0,0,NA,1908.5,0,0,3,1.50734717358679,864,576,20.7606176470956,441.9987596,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"894",364,2000,1,2,1,10,"India",11,0,NA,4.5,262.42,NA,2723286.41654164,171045864.822969,NA,"csb","csb, veg. oil,bulgur, csb, veg. oil, rice, csb, veg. oil",NA,"CARE","CARE*,CRS* ,WFP",173769151.23951,266.92,1,29,0.0344827586206897,901.63,31.0906896551724,0,0,NA,354.595,0,1,3,1.45825243188308,2353,864,20.7782989012191,443.3141934,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"895",364,2001,1,1,1,11,"India",12,0,NA,0,181.89,NA,0,111037181.966063,NA,"","csb, veg. oil,bulgur, veg. oil, csb,csb, rice",NA,"CRS","CARE,CRS,WFP",111037181.966063,181.89,0,29,0.0344827586206897,646.64,22.2979310344828,0,0,NA,646,0,1,3,1.41830407154625,734,2353,20.7955865775958,451.5730011,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"896",364,2002,1,2,1,12,"India",13,0,NA,0,161.994,NA,0,102672141.300639,NA,NA,"corn-soy blend, vegetable oil,bulgur, vegetable oil, corn-soy blend,corn-soy blend",NA,NA,"CARE,CRS,WFP",102672141.300639,161.994,0,29,0.0344827586206897,895.42,30.8765517241379,0,0,NA,445.67,0,0,3,1.39602807635285,1464,734,20.8124822044068,470.9867859,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"897",364,2003,1,2,1,13,"India",14,0,NA,0,62.25,NA,0,58423621.6346015,NA,NA,"veg. oil,bulgur, veg. oil,
corn-soy blend",NA,NA,"CARE,CRS",58423621.6346015,62.25,0,29,0.0344827586206897,1910.9,65.8931034482759,0,0,NA,573.47,0,0,2,1.36466802536232,1149,1464,20.8289971134639,546.7266145,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"898",364,2004,1,2,1,14,"India",15,0,NA,0,65.78,NA,0,54323764.6744012,NA,NA,"veg. oil,bulgur, veg. oil",NA,NA,"CARE,CRS",54323764.6744012,65.78,0,29,0.0344827586206897,1666.82,57.4765517241379,0,0,NA,229.3,0,0,2,1.32921037540253,1094,1149,20.8451501893602,627.7742473,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"899",364,2005,1,2,1,15,"India",16,0,NA,0,60.7,NA,0,45989165.2252475,NA,NA,"veg. oil, crude-de-gummed veg.,bulgur, veg. oil",NA,NA,"CARE,CRS",45989165.2252475,60.7,0,29,0.0344827586206897,1811.27,62.4575862068966,0,0,NA,65.186,0,0,2,1.28592821782178,1058,1094,20.8609472922606,714.8610135,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"900",364,2006,1,1,1,16,"India",17,0,NA,0,65.79,NA,0,51702187.7864969,NA,NA,"veg. oil,bulgur, veg. oil,",NA,NA,"CARE,CRS",51702187.7864969,65.79,0,29,0.0344827586206897,1426.2,49.1793103448276,0,0,NA,212.35,0,0,2,1.24578781990325,705,1058,20.8764042540371,806.7532806,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"901",364,2007,1,1,1,17,"India",18,0,NA,0,43.47,NA,0,37587543.845619,NA,NA,"green peas, veg. oil,bulgur, veg. oil",NA,NA,"CARE,CRS",37587543.845619,43.47,0,29,0.0344827586206897,1357.239,46.8013448275862,0,0,NA,23.21,0,0,2,1.21102474549159,550,705,20.8914964747379,1028.334771,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"902",364,2008,1,1,1,18,"India",19,0,NA,0,6.73,NA,0,15729155.5105184,NA,NA,",bulgur, vegetable
oil",NA,NA,"CARE,CRS",15729155.5105184,6.73,0,29,0.0344827586206897,1964.83,67.7527586206896,0,0,NA,10.48,0,0,2,1.1665224573576,493,550,20.9061453755396,998.522339,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"903",364,2009,1,1,1,19,"India",20,0,NA,0,8.2,NA,0,15758291.0313363,NA,NA,",bulgur, vegetable oil",NA,NA,"CARE*,CRS",15758291.0313363,8.2,0,29,0.0344827586206897,1919.76,66.1986206896552,0,0,NA,14.3,0,0,2,1.17027151099746,361,493,20.9202511985365,1101.96084,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"904",364,2010,1,1,1,20,"India",21,0,NA,0,7,NA,0,4299085.22095109,NA,NA,"bulgur, vegetable oil ",NA,NA,"CRS",4299085.22095109,7,0,29,0.0344827586206897,1650.48,56.9131034482759,0,0,NA,40.68,0,0,1,1.15142759754428,370,361,20.9337545889873,1357.563719,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"905",364,2011,1,1,1,21,"India",22,0,NA,0,0,NA,0,1019922.24124108,NA,NA,"",NA,NA,"CRS",1019922.24124108,0,0,29,0.0344827586206897,1033.35,35.6327586206896,0,0,NA,50,0,0,1,1.11637723428314,140,370,20.9466403447881,1458.103527,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"906",364,2012,1,1,1,22,"India",23,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.0344827586206897,988.337,34.0805862068965,0,0,NA,0,0,0,0,1.09370268886071,144,140,20.9589565740683,1443.879529,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"907",364,2013,1,1,1,23,"India",24,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.0344827586206897,856.87,29.5472413793103,0,0,NA,0,0,0,0,1.07790096733193,146,144,20.9707867347696,1449.605912,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"908",364,2014,1,1,1,24,"India",25,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.0344827586206897,821.2529,28.3190655172414,0,0,NA,0,0,0,0,1.06076470298319,179,146,20.982242974648,1573.881492,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"909",364,2015,1,1,1,25,"India",26,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.0344827586206897,711.16,24.5227586206897,0,0,NA,0,0,0,0,1.05948127668537,165,179,20.9934093055607,1605.605434,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"910",364,2016,1,1,1,26,"India",27,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.0344827586206897,1388.714,47.8866896551724,0,0,NA,0,0,0,0,1.04622187346466,281,165,21.0043081063633,1732.564262,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"911",364,2017,1,1,1,27,"India",28,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.0344827586206897,1129.763,38.9573448275862,0,0,NA,0,0,0,0,1.02438761536819,322,281,21.014934080302,1981.65105,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"912",364,2018,1,1,1,28,"India",29,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.0344827586206897,1209.882,41.7200689655172,0,0,NA,0,0,0,0,1,386,322,21.0253073139058,2005.863005,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"913",364,2019,1,1,1,29,"India",30,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,29,0.0344827586206897,1315.526,45.3629655172414,0,0,NA,0,0,0,0,0.982211439103084,267,386,21.0354583741811,2104.1459,NA,NA,1,1,1,FALSE,114.994522094727,40.251579284668
"914",365,1994,1,1,1,0,"India",1,0,244333,NA,NA,199342013.252269,NA,NA,"corn soya blend. vegetabla oil, bulgur",NA,NA,"CARE, Catholic Relief Services. World Food Program",NA,NA,199342013.252269,244.333,NA,29,0.0344827586206897,NA,NA,0,0,NA,1031.2,0,0,0,1.69403890481813,25,0,20.667332140951,346.1029503,8,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"915",365,1995,1,1,1,1,"India",2,0,NA,0,226.22,NA,0,169825280.335953,NA,NA,"csb,vegoil,bulgur,csb,vegoil,csb,peas,sfb,vegoil",NA,NA,"CARE,CIS,NFP",169825280.335953,226.22,0,29,0.0344827586206897,1075.435,37.0839655172414,0,0,NA,500.7,0,0,3,1.64781089357979,29,25,20.6865215464458,373.76648,8,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"916",365,1996,1,1,1,2,"India",3,0,NA,0,244.05,NA,0,196683488.278117,NA,NA,"csb,vo  ,bulgur,csb,vo,csb,vo",NA,NA,"CARE,CRS,WFP",196683488.278117,244.05,0,29,0.0344827586206897,824.79,28.4410344827586,0,0,NA,469.945,0,0,3,1.60080061626733,48,29,20.7054737350489,399.9500768,8,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"917",365,1997,1,1,1,3,"India",4,0,NA,0,214.9,NA,0,146586393.39376,NA,NA,"csb, veg. oil,bulgur, veg. oil, csb,csb, veg. oil",NA,NA,"CARE,CRS,WFP",146586393.39376,214.9,0,29,0.0344827586206897,781.36,26.9434482758621,0,0,NA,732.08,0,0,3,1.56423558116597,112,48,20.7241654621623,415.493797,8,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"918",365,1998,1,1,1,4,"India",5,0,NA,0,200.17,NA,0,151497638.617862,NA,NA,"csb, veg. oil,bulgur, veg. oil, csb,csb",NA,NA,"CARE*,CRS*,WFP*",151497638.617862,200.17,0,29,0.0344827586206897,901.75,31.0948275862069,0,0,NA,1015.77,0,0,3,1.54040539849701,55,112,20.7425620428957,413.2989342,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"919",365,1999,1,1,1,5,"India",6,0,NA,0,277.2,NA,0,192794979.216858,NA,NA,"csb, veg. oil,bulgur, veg. oil, csb,csb, veg. oil",NA,NA,"CARE*,CRS*,WFP",192794979.216858,277.2,0,29,0.0344827586206897,669.386,23.082275862069,0,0,NA,1908.5,0,0,3,1.50734717358679,53,55,20.7606176470956,441.9987596,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"920",365,2000,1,1,1,6,"India",7,0,NA,4.5,262.42,NA,2723286.41654164,171045864.822969,NA,"csb","csb, veg. oil,bulgur, csb, veg. oil, rice, csb, veg. oil",NA,"CARE","CARE*,CRS* ,WFP",173769151.23951,266.92,1,29,0.0344827586206897,901.63,31.0906896551724,0,0,NA,354.595,0,1,3,1.45825243188308,87,53,20.7782989012191,443.3141934,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"921",365,2001,1,1,1,7,"India",8,0,NA,0,181.89,NA,0,111037181.966063,NA,"","csb, veg. oil,bulgur, veg. oil, csb,csb, rice",NA,"CRS","CARE,CRS,WFP",111037181.966063,181.89,0,29,0.0344827586206897,646.64,22.2979310344828,0,0,NA,646,0,1,3,1.41830407154625,113,87,20.7955865775958,451.5730011,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"922",365,2002,1,1,1,8,"India",9,0,NA,0,161.994,NA,0,102672141.300639,NA,NA,"corn-soy blend, vegetable oil,bulgur, vegetable oil, corn-soy blend,corn-soy blend",NA,NA,"CARE,CRS,WFP",102672141.300639,161.994,0,29,0.0344827586206897,895.42,30.8765517241379,0,0,NA,445.67,0,0,3,1.39602807635285,59,113,20.8124822044068,470.9867859,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
"923",365,2003,1,1,1,9,"India",10,0,NA,0,62.25,NA,0,58423621.6346015,NA,NA,"veg. oil,bulgur, veg. oil,
corn-soy blend",NA,NA,"CARE,CRS",58423621.6346015,62.25,0,29,0.0344827586206897,1910.9,65.8931034482759,0,0,NA,573.47,0,0,2,1.36466802536232,43,59,20.8289971134639,546.7266145,9,TRUE,1,1,1,FALSE,114.994522094727,40.251579284668
